fecha,departamento,municipio,evento,codificacionsegundivipola,muertos,heridos,desapa,personas,familias,viviendasdestru,viviendasaver,vias,ptesvehic,ptepeat,acued,alcant,csalud,ceducat,ccomunit,hectareas,otros,subsidiodearriendo,fechatramiteadtivo,menajes,apaliment,materialesconst,sacos,otros1,transeconomicas,recejecutados
06/13/2011 12:00:00 AM,SUCRE,SUCRE,INUNDACION,70771,,,,,,,,,,,,,,,,,,,,0,0,0,0,,"20,000,000","20,000,000"
03/10/2005 12:00:00 AM,SANTANDER,PUERTO WILCHES,INCENDIO ESTRUCTURAL,68575,,,,10,2,2,,,,,,,,,,,,,,0,0,0,0,,,0
06/04/2008 12:00:00 AM,CESAR,LA GLORIA,INUNDACION,20383,,,,401,112,33,51,,,,,,,,,,,,,0,0,0,0,,,0
01/10/2013 12:00:00 AM,HUILA,SUAZA,INCENDIO FORESTAL,41770,,,,,,,,,,,,,,,,2,,0,,0,0,0,0,,0,0
01/26/2010 12:00:00 AM,RISARALDA,PEREIRA,VENDAVAL,66001,,,,105,21,,21,,,,,,,,,,,,,0,0,0,0,,0,0
11/26/2006 12:00:00 AM,CESAR,LA GLORIA,INUNDACION,20383,,,,665,133,,,,,,,,,,,,,,39128,0,0,0,0,,,0
07/17/2010 12:00:00 AM,SANTANDER,BARICHARA,DESLIZAMIENTO,68079,2,2,,150,30,,10,,,,,,,,,89,,,,0,0,0,0,,0,0
11/23/2010 12:00:00 AM,NORTE DE SANTANDER,TEORAMA,AVALANCHA,54800,,,,,,,,,,1,,,,,,,500 CABEZAS DE GANADO ARRASTRADAS.,,,0,0,0,0,,0,0
10/24/2000 12:00:00 AM,RISARALDA,DOSQUEBRADAS,VENDAVAL,66170,,3,,"1,360",272,3,15,7,2,,2,,,2,,,,,36847,"1,863,000","6,120,000","4,091,642.5",0,,,"12,074,642.5"
12/15/2010 12:00:00 AM,SANTANDER,VILLANUEVA,INUNDACION,68872,5,,1,90,22,,,,,,,,,,,,,,,0,0,0,0,,0,0
05/24/2010 12:00:00 AM,TOLIMA,CUNDAY,INUNDACION,73226,,,,"3,700",740,,,,,,1,,,,,,,,,0,0,0,0,,0,0
11/10/1998 12:00:00 AM,TOLIMA,ICONONZO,DESLIZAMIENTO,73352,,,1,70,14,5,2,,,,,,,,,,,,,"3,131,577.86","322,000",,,,,"3,453,577.86"
06/11/2013 12:00:00 AM,SANTANDER,CARCASI,INCENDIO ESTRUCTURAL,,,,,5,1,1,,,,,,,,,,,,0,,0,0,0,0,,0,0
09/28/2010 12:00:00 AM,MAGDALENA,PLATO,INUNDACION,47555,,,,175,35,,35,,,,,,,,,,,,,0,0,0,0,,0,0
12/07/1999 12:00:00 AM,HUILA,NATAGA,VENDAVAL,,,,,110,22,5,15,,,,,,,,,,,,,,,,,,,
12/09/2011 12:00:00 AM,RISARALDA,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,,"340,120,320","255,000,000",0,0,,0,"595,120,320"
12/02/2010 12:00:00 AM,QUINDIO,ARMENIA,DESLIZAMIENTO,63001,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,0
05/03/2006 12:00:00 AM,CESAR,TAMALAMEQUE,INUNDACION,20787,,,,"1,960",392,,392,,,,,,,,,,,,,0,0,0,0,,,0
10/01/2013 12:00:00 AM,CAUCA,MORALES,VENDAVAL,19473,,,,250,50,,50,,,,,,,,,,,0,,0,0,0,0,,0,0
06/06/2013 12:00:00 AM,ANTIOQUIA,SONSON,OTROS,,1,3,,4,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
05/01/2011 12:00:00 AM,QUINDIO,FILANDIA,DESLIZAMIENTO,63272,,,,9,1,,1,,,,,,,,,,,,,0,0,0,0,,"10,000,000","10,000,000"
02/15/2009 12:00:00 AM,CAUCA,CORINTO,INUNDACION,19212,,,,"2,585",517,,517,,,,,,,,,,,,39923,"19,794,657.6","45,475,000",0,0,,,"65,269,657.6"
09/12/2012 12:00:00 AM,TOLIMA,ORTEGA,INCENDIO FORESTAL,73504,,,,,,,,,,,,,,,,10,,,,0,0,0,0,,0,0
09/08/2012 12:00:00 AM,ANTIOQUIA,REMEDIOS,VENDAVAL,05604,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
07/23/2008 12:00:00 AM,VALLE DEL CAUCA,CALIMA,INUNDACION,76126,,,,4,2,,,,,,,,,,,,,,,0,0,0,0,,,0
11/30/2008 12:00:00 AM,CUNDINAMARCA,SAN FRANCISCO,INUNDACION,25658,,,,,,,,,,,,,,,,2,PERDIDA DE CULTIVOS,,,0,0,0,0,,,0
09/19/2013 12:00:00 AM,BOYACA,BUENAVISTA,VENDAVAL,,,,,485,97,2,95,,,,,,,,,,,0,,0,0,0,0,,0,0
01/12/2013 12:00:00 AM,SANTANDER,CONCEPCION,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,14,,0,,0,0,0,0,,0,0
01/19/2002 12:00:00 AM,CUNDINAMARCA,SOACHA,INCENDIO FORESTAL,25754,,,,,,,,,,,,,,,,15,,,,0,0,0,0,,,0
09/09/2013 12:00:00 AM,ARAUCA,ARAUCA,INCENDIO ESTRUCTURAL,81001,,,,12,2,2,,,,,,,,,,,,0,,0,0,0,0,,0,0
10/07/2009 12:00:00 AM,LA GUAJIRA,LA JAGUA DEL PILAR,VENDAVAL,44420,,,,785,157,,157,,,,,,,,,,,,40193,"14,999,956","17,000,000","16,500,000",0,,,"48,499,956"
01/30/2013 12:00:00 AM,CUNDINAMARCA,TOCAIMA,INCENDIO FORESTAL,25815,,,,,,,,,,,,,,,,1,,0,,0,0,0,0,,0,0
04/18/2013 12:00:00 AM,VALLE DEL CAUCA,EL DOVIO,SISMO,76250,,,,155,31,,27,,,,,,,4,,,,0,,0,0,0,0,,0,0
04/13/1999 12:00:00 AM,TOLIMA,SAN ANTONIO,DESLIZAMIENTO,73675,8,2,,,,,,,,,,,,,,,,,,,,,,,,0
07/29/2013 12:00:00 AM,ANTIOQUIA,EL BAGRE,ACCIDENTE MINERO,05250,3,9,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
09/28/2012 12:00:00 AM,TOLIMA,MURILLO,VENDAVAL,73461,,,,125,25,,25,,,,,,,,,,,,,0,0,0,0,,0,0
10/01/2011 12:00:00 AM,TOLIMA,ATACO,INUNDACION,73067,,,,585,117,117,,,,,,,,,,,,,,0,0,0,0,,0,0
04/08/1999 12:00:00 AM,CAUCA,LA VEGA,DESLIZAMIENTO,19397,,,,150,30,,,1,,,,,,,,,,,36269,"4,895,031.9","618,000",,,,,"5,513,031.9"
01/08/2003 12:00:00 AM,NORTE DE SANTANDER,GRAMALOTE,INCENDIO FORESTAL,54313,,,,,,,,,,,,,,,,4,FRUTALES,,,0,0,0,0,,,0
11/30/2005 12:00:00 AM,SANTANDER,CIMITARRA,INUNDACION,68190,,,,400,80,,80,,,,,,,,,,,,38761,0,"3,850,000","2,200,000",0,,,"6,050,000"
02/24/2010 12:00:00 AM,TOLIMA,HERVEO,VENDAVAL,73347,,,,350,70,,70,,,,,,,,,,,,40252,"5,215,000","5,950,000","5,637,600",0,,0,"16,802,600"
03/04/2011 12:00:00 AM,AMAZONAS,LETICIA,DESLIZAMIENTO,91001,,,,20,5,,5,,,,,,,,,,,,,0,0,0,0,,0,0
08/12/2009 12:00:00 AM,META,VILLAVICENCIO,INUNDACION,50001,,,,115,23,,23,,,,,,,,,,,,,0,0,0,0,,,0
04/16/2008 12:00:00 AM,CAUCA,CALOTO,INUNDACION,19142,,,,175,35,,35,,,,2,,,2,,,,,39610,0,0,"16,767,800",0,,,"16,767,800"
07/17/2012 12:00:00 AM,CUNDINAMARCA,LA PALMA,INCENDIO FORESTAL,25394,,,,,,,,,,,,,,,,25,,,,0,0,0,0,,0,0
12/15/2010 12:00:00 AM,ANTIOQUIA,ARGELIA,INUNDACION,05055,,,,89,26,16,10,,,,,,,,,,,,,0,0,0,0,,0,0
07/17/2004 12:00:00 AM,SANTANDER,OIBA,VENDAVAL,68500,,,,,,,,,,,,,,1,1,,,,38203,0,0,"7,482,000",0,,,"7,482,000"
05/07/2013 12:00:00 AM,QUINDIO,ARMENIA,VARIOS,63001,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,"200,000,000","200,000,000"
11/03/1999 12:00:00 AM,CALDAS,MANIZALES,INUNDACION,17001,,,,432,111,,106,,,,,,,,,,,,,,,,,,,
03/26/2012 12:00:00 AM,TOLIMA,COYAIMA,INUNDACION,73217,,,,,,,,,,,,,,,,,,"40,994",,0,0,0,0,,"30,000,000","30,000,000"
04/16/2012 12:00:00 AM,SUCRE,SINCELEJO,INUNDACION,70001,,,,,,,,,,,,,,,,,,,,"58,373,746.2","134,831,250",0,"21,993,600",,0,"215,198,596.2"
10/14/2005 12:00:00 AM,VALLE DEL CAUCA,BUENAVENTURA,DESLIZAMIENTO,76109,1,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
12/01/2011 12:00:00 AM,META,GUAMAL,INUNDACION,50318,1,,,5,1,1,,,,,,,,,,,,,,0,0,0,0,,0,0
04/27/2011 12:00:00 AM,NORTE DE SANTANDER,TEORAMA,INUNDACION,54800,,,,"2,265",453,,453,,,,,,,,,,,,,0,0,0,0,,0,0
06/30/2011 12:00:00 AM,CUNDINAMARCA,MANTA,VENDAVAL,25436,,,,159,53,,,,,,,,,,,93.5,,,,0,0,0,0,,0,0
09/15/2010 12:00:00 AM,CESAR,TAMALAMEQUE,VENDAVAL,20787,,,,17,3,,3,,,,,,,,,,,,,0,0,0,0,,0,0
07/16/2012 12:00:00 AM,SANTANDER,PIEDECUESTA,INCENDIO FORESTAL,68547,,,,,,,,,,,,,,,,8,,,,0,0,0,0,,0,0
03/17/2006 12:00:00 AM,VALLE DEL CAUCA,CARTAGO,DESLIZAMIENTO,76147,,,,75,15,,15,,,,,,,,,,,,,0,0,0,0,,,0
12/07/2011 12:00:00 AM,PUTUMAYO,VALLE DEL GUAMUEZ,INUNDACION,86865,,,,125,25,4,21,,,,1,,,1,,,,,,0,0,0,0,,0,0
05/12/2009 12:00:00 AM,NORTE DE SANTANDER,EL ZULIA,INUNDACION,54261,,,,30,6,,6,,,,1,,,,,,,,,0,0,0,0,,,0
07/17/2013 12:00:00 AM,PUTUMAYO,SAN MIGUEL,VENDAVAL,86757,,,,100,20,,20,,,,,,,,,,,0,,0,0,0,0,,0,0
08/06/2003 12:00:00 AM,ANTIOQUIA,EL BAGRE,INUNDACION,05250,,,,"1,025",180,,,,,,,,,,,,,,,0,0,0,0,,,0
09/30/2012 12:00:00 AM,CAUCA,ARGELIA,SISMO,19050,,,,116,74,3,71,,,,,,,,,,,,,0,0,"13,864,981.2",0,,0,"13,864,981.2"
09/12/2012 12:00:00 AM,QUINDIO,ARMENIA,INCENDIO FORESTAL,63001,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
04/02/2013 12:00:00 AM,ANTIOQUIA,YARUMAL,VENDAVAL,05887,,,,10,2,,2,,,,,,,,,,,0,,0,0,0,0,,0,0
01/29/2013 12:00:00 AM,CUNDINAMARCA,SOACHA,INCENDIO FORESTAL,25754,,,,,,,,,,,,,,,,50,,0,,0,0,0,0,,0,0
02/05/2010 12:00:00 AM,CAUCA,CALDONO,VENDAVAL,19137,,,,95,19,,19,,,,,,,2,,,,,40288,0,0,"7,191,975.64",0,,0,"7,191,975.64"
07/02/2013 12:00:00 AM,BOYACA,PAIPA,ACCIDENTE MINERO,,1,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
08/20/2013 12:00:00 AM,BOYACA,SANTA ROSA DE VITERBO,ACCIDENTE DE TRANSITO,,4,15,,19,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
08/25/2012 12:00:00 AM,NORTE DE SANTANDER,ARBOLEDAS,VENDAVAL,54051,,,,,,,,,,,,,,1,,,,,,0,0,0,0,,0,0
02/07/2013 12:00:00 AM,ATLANTICO,PONEDERA,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,20,,0,,0,0,0,0,,0,0
10/21/2013 12:00:00 AM,RISARALDA,MARSELLA,DESLIZAMIENTO,66440,,,,,,,,1,,,,,,,,,,0,,0,0,0,0,,0,0
02/01/2011 12:00:00 AM,CUNDINAMARCA,SUTATAUSA,EXPLOSION,25781,5,1,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
12/27/1999 12:00:00 AM,CAUCA,VARIOS,DESLIZAMIENTO,,,,,,,,,,,,,,,,,,,,36521,0,,,,,,0
02/02/2012 12:00:00 AM,ANTIOQUIA,BELLO,INCENDIO ESTRUCTURAL,05088,1,,,50,10,,10,,,,,,,,,,,,,0,0,0,0,,0,0
08/20/2001 12:00:00 AM,NORTE DE SANTANDER,TOLEDO,DESLIZAMIENTO,54820,,,,177,33,2,31,,,,,,,,,250,PERDIDA DE CULTIVOS,,37158,0,0,"4,928,028",0,,,"4,928,028"
05/01/2006 12:00:00 AM,VALLE DEL CAUCA,FLORIDA,INUNDACION,76275,,,,75,15,,,,,,,1,,,,,,,,0,0,0,0,,,0
02/23/2011 12:00:00 AM,RISARALDA,MARSELLA,VENDAVAL,66440,,,,140,51,,,,,,,,,,,,,,,0,0,0,0,,0,0
02/16/2013 12:00:00 AM,CASANARE,YOPAL,INCENDIO FORESTAL,85001,,,,,,,,,,,,,,,,3.5,,0,,0,0,0,0,,0,0
09/02/2001 12:00:00 AM,RISARALDA,PEREIRA,INCENDIO FORESTAL,66001,,,,5,1,1,,,,,,,,,,5,,,,0,0,0,0,,,0
05/30/2004 12:00:00 AM,CASANARE,SAN LUIS DE PALENQUE,INUNDACION,85325,,,,144,35,,,,,,,,,,,,,,,0,0,0,0,,,0
05/27/2003 12:00:00 AM,MAGDALENA,GUAMAL,INUNDACION,47318,,,,,,,,,,,,,,,,,,,37847,0,0,0,"2,644,800",,,"2,644,800"
06/02/2000 12:00:00 AM,PUTUMAYO,VARIOS,INUNDACION,,,,,,,,,,,,,,,,,,,,36679,0,0,0,0,"11,600,000",,"11,600,000"
05/30/2013 12:00:00 AM,CUNDINAMARCA,PARATEBUENO,INUNDACION,25530,,,,800,200,,200,,,,,,,,,"1,000",2000,0,,0,0,0,0,,0,0
06/27/2012 12:00:00 AM,HUILA,DEPARTAMENTO,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,7,,,,0,0,0,0,,0,0
07/05/2012 12:00:00 AM,HUILA,NEIVA,INCENDIO FORESTAL,41001,,,,,,,,,,,,,,,,2,,,,0,0,0,0,,0,0
06/14/2013 12:00:00 AM,CHOCO,MEDIO SAN JUAN,INCENDIO ESTRUCTURAL,,,,,36,6,6,,,,,,,,,,,,0,,0,0,0,0,,0,0
04/07/2013 12:00:00 AM,QUINDIO,MONTENEGRO,VENDAVAL,63470,,,,13,2,,2,,,,,,,,,,,0,,0,0,0,0,,0,0
08/14/2001 12:00:00 AM,NORTE DE SANTANDER,DURANIA,INCENDIO FORESTAL,54239,,,,350,84,,,,,,,,,,,230,,,37144,0,0,0,0,"1,919,850",,"1,919,850"
08/18/2013 12:00:00 AM,CHOCO,MEDIO BAUDO,INUNDACION,,,,,185,37,,37,,,,,,,,,,,0,,0,0,0,0,,0,0
11/16/2010 12:00:00 AM,CESAR,BECERRIL,INUNDACION,20045,1,,,"5,070","1,014",,295,,,,,,,,,,,,,0,0,0,0,,0,0
10/12/2002 12:00:00 AM,LA GUAJIRA,FONSECA,INUNDACION,44279,,,,182,10,,,,,,,,,,,,,,37594,"500,000","310,000","900,000",0,,,"1,710,000"
07/04/2008 12:00:00 AM,CASANARE,SABANALARGA,INUNDACION,85300,,,,"1,115",223,1,,,,,,,,,,,,,39748,0,0,0,0,,"149,215,740","149,215,740"
05/05/2009 12:00:00 AM,CUNDINAMARCA,APULO,EROSION,25599,,,,15,3,3,,,,,,,,,,,,,,0,0,0,0,,,0
01/07/2002 12:00:00 AM,META,LA MACARENA,INCENDIO FORESTAL,50350,,,,,,,,,,,,,,,,50,,,,0,0,0,0,,,0
05/16/2005 12:00:00 AM,CALDAS,RIOSUCIO,DESLIZAMIENTO,17614,,2,,240,48,2,48,,,,,,,,,,,,38531,0,0,0,0,,"100,000,000","100,000,000"
06/27/2011 12:00:00 AM,VALLE DEL CAUCA,CALI,COLAPSO,76001,,10,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
04/15/2001 12:00:00 AM,SUCRE,SINCELEJO,INUNDACION,70001,,,,250,43,,,,,,,,,,,,,,,0,0,"2,077,020",0,,,"2,077,020"
11/25/2012 12:00:00 AM,QUINDIO,ARMENIA,VENDAVAL,63001,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
12/15/2010 12:00:00 AM,META,CASTILLA LA NUEVA,INUNDACION,50150,1,,,46,10,,,,,,,,,,,,,,,0,0,0,0,,0,0
12/22/2008 12:00:00 AM,CAUCA,PUERTO TEJADA,INUNDACION,19573,,,,,,,,,,,,,,,,,PERDIDAS EN CULTIVOS. VIAS. ESCUELAS. ACUEDUCTOS,,,0,0,0,0,,,0
06/16/2007 12:00:00 AM,TOLIMA,CHAPARRAL,INUNDACION,73168,,,,"1,415",283,,,,,,,,,,,,,,39346,"38,474,416","11,744,500",0,0,,,"50,218,916"
12/14/1999 12:00:00 AM,ANTIOQUIA,PUERTO TRIUNFO,INUNDACION,05591,,,,600,150,4,10,1,,,,,,,,,,,,,,,,,,
06/23/2009 12:00:00 AM,ANTIOQUIA,LA CEJA,INUNDACION,05376,,,,8,2,,2,,,,,,,,,,,,,0,0,0,0,,,0
07/26/2012 12:00:00 AM,CAUCA,SUCRE,VARIOS,19785,,,,645,129,,,,,,,,,,,,,,,"13,999,998.24",0,"69,312,389.6",0,"5,417,716.2",0,"88,730,104.04"
11/22/2005 12:00:00 AM,META,SAN LUIS DE CUBARRAL,INUNDACION,50223,,2,,,,,,,,,1,,,,,,,,,0,0,0,0,,,0
01/07/2012 12:00:00 AM,META,VISTAHERMOSA,INUNDACION,50711,1,,1,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
07/13/2013 12:00:00 AM,BOYACA,AQUITANIA,INUNDACION,,,,,2,1,1,,,,,,,,,,,,0,,0,0,0,0,,0,0
12/06/2009 12:00:00 AM,PUTUMAYO,VALLE DEL GUAMUEZ,VENDAVAL,86865,,,,100,20,,20,,,,,,1,2,4,,,,,0,0,0,0,,,0
07/02/2009 12:00:00 AM,ANTIOQUIA,CISNEROS,VENDAVAL,05190,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
02/07/2005 12:00:00 AM,SANTANDER,ZAPATOCA,INUNDACION,68895,,,,235,47,17,,,1,,,,,,,,,,,0,0,0,0,,,0
02/08/2013 12:00:00 AM,SUCRE,SAN BENITO ABAD,VENDAVAL,70678,,,,525,105,,105,,,,,,,,,,,0,,0,0,0,0,,0,0
08/09/2012 12:00:00 AM,CASANARE,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,,"261,750,000","159,373,515",0,0,,0,"421,123,515"
09/26/2012 12:00:00 AM,RISARALDA,SANTUARIO,SEQUIA,66687,,,,,,,,,,,,,,,,,,,,0,0,0,0,"9,517,475.2",0,"9,517,475.2"
06/01/2013 12:00:00 AM,TOLIMA,IBAGUE,INUNDACION,,,,,70,14,,14,,,,,,,,,,,0,,0,0,0,0,,0,0
01/13/2012 12:00:00 AM,HUILA,ACEVEDO,DESLIZAMIENTO,41006,,,,,,,,15,,,,,,,,,,,,0,0,0,0,,0,0
07/31/2013 12:00:00 AM,SANTANDER,BUCARAMANGA,INCENDIO ESTRUCTURAL,68001,,,,5,1,1,,,,,,,,,,,,0,,0,0,0,0,,0,0
06/19/2004 12:00:00 AM,CUNDINAMARCA,QUETAME,DESLIZAMIENTO,25594,,,,55,11,11,,,,,,,,,,,,,38190,0,0,"6,750,040",0,"5,059,920",,"11,809,960"
02/07/2005 12:00:00 AM,SANTANDER,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,38397,"13,000,000",0,0,0,,"93,176,000","106,176,000"
12/06/2008 12:00:00 AM,HUILA,SANTA MARIA,INUNDACION,,,,,,,,,,,,,,,,,172,PERDIDA DE CULTIVOS VARIOS,,,0,0,0,0,,,0
08/22/2012 12:00:00 AM,CUNDINAMARCA,VENECIA,INCENDIO FORESTAL,25506,,,,,,,,,,,,,,,,10,,,,0,0,0,0,,"20,000,000","20,000,000"
05/05/2013 12:00:00 AM,CUNDINAMARCA,CAPARRAPI,INUNDACION,,,,,250,50,1,49,,,,,,,,,,,0,,0,0,0,0,,0,0
04/24/2012 12:00:00 AM,SANTANDER,HATO,DESLIZAMIENTO,68344,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,0
09/12/2012 12:00:00 AM,QUINDIO,ARMENIA,INCENDIO FORESTAL,63001,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
03/28/2012 12:00:00 AM,VALLE DEL CAUCA,BUENAVENTURA,INUNDACION,76109,,,,,,,,,,,,,,,,,,,,"97,146,000","53,550,000","45,000,000",0,,0,"195,696,000"
11/27/2009 12:00:00 AM,RISARALDA,DOSQUEBRADAS,VENDAVAL,66170,,,,25,5,,5,,,,,,,,,,,,,0,0,0,0,,,0
01/29/2013 12:00:00 AM,SANTANDER,SABANA DE TORRES,INCENDIO FORESTAL,68655,,,,,,,,,,,,,,,,4,,0,,0,0,0,0,,0,0
05/30/2004 12:00:00 AM,CASANARE,MONTERREY,INUNDACION,85162,,,,100,20,,,,,,,,,,,,,,,0,0,0,0,,,0
12/15/2010 12:00:00 AM,ANTIOQUIA,MARINILLA,INUNDACION,05440,,,,106,22,,22,,,,,,,,,,,,,0,0,0,0,,0,0
07/09/2013 12:00:00 AM,TOLIMA,GUAMO,INCENDIO FORESTAL,73319,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
04/25/2006 12:00:00 AM,SUCRE,SINCELEJO,INUNDACION,70001,,,,131,56,,48,,,,,,,,,,,,,0,0,0,0,,,0
11/06/2009 12:00:00 AM,VALLE DEL CAUCA,BUENAVENTURA,AVALANCHA,76109,1,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
08/12/2008 12:00:00 AM,CUNDINAMARCA,PUERTO SALGAR,VENDAVAL,25572,,,,60,12,,12,,,,,,,1,,,,,,0,0,0,0,,,0
03/21/2013 12:00:00 AM,PUTUMAYO,PUERTO LEGUIZAMO,INCENDIO ESTRUCTURAL,,,,,,,,,,,,,,,,,,,"4,500,000",,0,0,0,0,,0,0
10/14/2011 12:00:00 AM,CUNDINAMARCA,CABRERA,INUNDACION,25120,,,,63,12,,12,,,,,1,,,,,,,,0,0,0,0,,0,0
11/20/2010 12:00:00 AM,VALLE DEL CAUCA,YOTOCO,INUNDACION,76890,,,,925,185,,185,11,,,,,,,,,,,,0,0,0,0,,0,0
01/30/2012 12:00:00 AM,CASANARE,YOPAL,INCENDIO FORESTAL,85001,,,,,,,,,,,,,,,,80,,,,0,0,0,0,,0,0
09/26/2005 12:00:00 AM,TOLIMA,HONDA,INUNDACION,73349,,,,15,3,,3,,,,,,,,,,,,,0,0,0,0,,,0
02/12/2009 12:00:00 AM,VALLE DEL CAUCA,CALI,INCENDIO ESTRUCTURAL,76001,,,,50,10,10,,,,,,,,,,,,,,0,0,0,0,,,0
05/26/2008 12:00:00 AM,CALDAS,RISARALDA,DESLIZAMIENTO,17616,,,,30,6,,,,,,,,,,,,,,,0,0,0,0,,,0
04/25/2012 12:00:00 AM,SUCRE,SAN MARCOS,INUNDACION,70708,1,,,"2,580",645,,320,,,,,,,,,,,,,"61,274,587.2","68,531,250","14,574,593.8",0,,0,"144,380,431"
09/09/2013 12:00:00 AM,LA GUAJIRA,URIBIA,INUNDACION,44847,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
08/06/2012 12:00:00 AM,HUILA,NEIVA,INCENDIO FORESTAL,41001,,,,,,,,,,,,,,,,2,,,,0,0,0,0,,0,0
04/07/2013 12:00:00 AM,QUINDIO,MONTENEGRO,VENDAVAL,63470,,,,5,1,,1,,,,,,,,,,,0,,0,0,0,0,,0,0
12/07/1999 12:00:00 AM,HUILA,EL AGRADO,INUNDACION,,,,,,,,,,,,,,,,,,PERDIDA DE CULTIVOS,,,,,,,,,
03/06/2011 12:00:00 AM,CALDAS,FILADELFIA,CONTAMINACION,17272,2,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
02/25/2011 12:00:00 AM,CUNDINAMARCA,PANDI,VENDAVAL,25524,,,,407,122,,122,,,,,,,,,,,,,0,0,0,0,,0,0
10/15/2002 12:00:00 AM,PUTUMAYO,VALLE DEL GUAMUEZ,VENDAVAL,86865,,,,210,42,,42,,,,,,,,,,,,37607,0,0,"9,174,440",0,,,"9,174,440"
05/02/2013 12:00:00 AM,BOYACA,TOGUI,INUNDACION,,,,,30,5,,5,,,,,,,,,,,0,,0,0,0,0,,0,0
06/17/2009 12:00:00 AM,SANTANDER,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,"2,000",PERDIDA EN CULTIVOS DE FRIJOL. MAIZ. PLATANOI. YUCA. Y SEMOVIENTES,,40021,"74,500,000","85,000,000",0,0,,,"159,500,000"
09/10/2013 12:00:00 AM,TOLIMA,IBAGUE,DESLIZAMIENTO,,,,,5,1,,1,,,,,,,,,,,0,,0,0,0,0,,0,0
07/07/2008 12:00:00 AM,TOLIMA,CHAPARRAL,AVALANCHA,73168,,,,"2,400",480,78,201,,3,,,,,,,394,,,,0,0,0,0,,,0
08/23/2013 12:00:00 AM,TOLIMA,GUAMO,INCENDIO FORESTAL,73319,,,,,,,,,,,,,,,,3,,0,,0,0,0,0,,0,0
03/06/2011 12:00:00 AM,CUNDINAMARCA,VERGARA,INUNDACION,25862,,,,"2,806","1,109",,,,,,,,,,,,,,,0,0,0,0,,0,0
11/27/2012 12:00:00 AM,ANTIOQUIA,CAREPA,INUNDACION,05147,,,,155,31,,31,,,,,,,,,,,,,0,0,0,0,,0,0
04/06/2012 12:00:00 AM,QUINDIO,ARMENIA,INUNDACION,63001,,,,,,,,,,,,2,,,,,,,,0,0,0,0,,0,0
02/20/2013 12:00:00 AM,CASANARE,PORE,INCENDIO FORESTAL,85263,,,,,,,,,,,,,,,,6,,0,,0,0,0,0,,0,0
03/01/2007 12:00:00 AM,HUILA,YAGUARA,CONTAMINACION,,,,,,,,,,,,,,,,,,,,39143,0,0,0,0,,"6,000,000","6,000,000"
07/21/2006 12:00:00 AM,VALLE DEL CAUCA,LA VICTORIA,DESLIZAMIENTO,76403,,,,,,,,1,,,,,,,,,,,38919,0,0,0,0,,"50,000,000","50,000,000"
04/14/2010 12:00:00 AM,CUNDINAMARCA,SOACHA,INUNDACION,25754,,,,148,28,1,27,,,,,,,,,,,,,0,0,0,0,,0,0
06/25/2008 12:00:00 AM,ANTIOQUIA,VALDIVIA,DESLIZAMIENTO,05854,,,,45,9,3,6,,,,,,,,,,,,,0,0,0,0,,,0
03/26/2013 12:00:00 AM,PUTUMAYO,PUERTO ASIS,INUNDACION,,,,,500,100,,100,,,,,,,,,,,0,,0,0,0,0,,0,0
10/27/2007 12:00:00 AM,MAGDALENA,SANTA MARTA,INUNDACION,47001,,,,"20,000","4,000",,"4,000",,,,,,,,,,,,,0,0,0,"865,360",,,"865,360"
12/05/2011 12:00:00 AM,QUINDIO,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,,"41,899,408.8","17,000,000","52,644,048",0,,0,"111,543,456.8"
11/07/2010 12:00:00 AM,SANTANDER,BARRANCABERMEJA,DESLIZAMIENTO,68081,1,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
